TiO2_Loading,RH_Percent,Time_Hours,CurrentDensity_Acm2,Temp_K,MembraneLambda,FloodingState,ECSA_Norm,Voltage
0.2,30,1.0,0.5832071620399217,333.6874646765571,7.538676486409896,0.0,0.9995959597045535,0.44726858167750083
0.2,30,2.0,0.5909768253945019,333.93461968248636,7.172367843821947,0.0,0.9993921010757627,0.44308632550020854
0.2,30,3.0,0.608352273040685,334.1836164920282,6.844793918899999,0.0,0.999187011450681,0.4417224580364562
0.2,30,4.0,0.6115007098812014,334.42074599705467,6.550619804079219,0.0,0.9989807448580331,0.4406075567269359
0.2,30,5.0,0.6180971998599051,334.6501365560111,6.286816923853209,0.0,0.9987733349254176,0.4390029039885161
0.2,30,6.0,0.621476992005091,334.8691152839238,6.049996113744544,0.0,0.9985648298380184,0.4390895721252479
0.2,30,7.0,0.642199505028548,335.0959045302955,5.8391664567592,0.0,0.998355183124888,0.43649109139695846
0.2,30,8.0,0.6128190621563394,335.2795880208315,5.646692550842155,0.0,0.9981446158011739,0.439420903993179
0.2,30,9.0,0.6186881149906738,335.4580327264862,5.474245414706164,0.0,0.9979331517233567,0.4385055233908299
0.2,30,10.0,0.601517584404614,335.6090094863754,5.3174983862613034,0.0,0.9977209330379335,0.43892961385796936
0.2,30,11.0,0.596530494601848,335.7461478219848,5.176084098709096,0.0,0.9975080308836978,0.44117153329977976
0.2,30,12.0,0.6106057527018812,335.8886504608518,5.050360180009665,0.0,0.9972944145731759,0.44079485986789935
0.2,30,13.0,0.6076665969530871,336.01973838764275,4.937040461523998,0.0,0.9970801430227033,0.44154436316901163
0.2,30,14.0,0.5829853557833986,336.1194516244305,4.832697910488414,0.0,0.9968653828725141,0.44507077426811925
0.2,30,15.0,0.5716880848669892,336.2027463400678,4.737764230015783,0.0,0.9966502214484492,0.4454989196172761
0.2,30,16.0,0.5797233105160696,336.2884448530683,4.653222373835796,0.0,0.9964346451443813,0.4444806839091769
0.2,30,17.0,0.5776690810551884,336.36709941564993,4.577013822183899,0.0,0.9962186912888655,0.44534815456431137
0.2,30,18.0,0.5665723461533326,336.4308768294515,4.507392660758658,0.0,0.9960024397492587,0.44728930315810955
0.2,30,19.0,0.5660470448364858,336.4903516252589,4.444750706505682,0.0,0.9957859134796386,0.4493359749575457
0.2,30,20.0,0.5708882681946926,336.55066125955324,4.388919711968078,0.0,0.9955691076766634,0.4485582134659813
0.2,30,21.0,0.5846680469218167,336.62009096405313,4.340105625751484,0.0,0.9953519725545803,0.4460623143444759
0.2,30,22.0,0.5846919013688672,336.68537720183105,4.296224147687471,0.0,0.9951345302183345,0.4461178845499037
0.2,30,23.0,0.5930889586855748,336.75465818005296,4.257614404639594,0.0,0.9949167585658469,0.44455238721773843
0.2,30,24.0,0.5868319673416964,336.8138760955651,4.222278546505165,0.0,0.9946987120373285,0.4461690081289101
0.2,30,25.0,0.5832946136895916,336.8662296149186,4.190157874677102,0.0,0.9944804278155057,0.44741912292760083
0.2,30,26.0,0.6221012281685133,336.9528637884945,4.165162052151566,0.0,0.9942617183673466,0.44136814045868006
0.2,30,27.0,0.6078336902630697,337.0202613971999,4.141264053910565,0.0,0.9940426883172491,0.4430823694764882
0.2,30,28.0,0.6026827023199621,337.07862686510845,4.119264654697594,0.0,0.9938233867958595,0.44270942199575614
0.2,30,29.0,0.6165352786867382,337.1470018530942,4.100872452441811,0.0,0.9936037585910235,0.44168117381299654
0.2,30,30.0,0.6146243902688897,337.20939225479924,4.084146773772077,0.0,0.9933838362016273,0.4417648489263106
0.2,30,31.0,0.6166999519050048,337.270083784055,4.069317944811598,0.0,0.9931636286614305,0.43951982803304257
0.2,30,32.0,0.6016375386394348,337.31245293933176,4.05448058624957,0.0,0.9929432366394181,0.44168348278926
0.2,30,33.0,0.5994215819512646,337.350150749299,4.04092020523349,0.0,0.9927226857882632,0.44223771588368754
0.2,30,34.0,0.5993221943268504,337.38549137843125,4.028719483937592,0.0,0.9925019890442011,0.443589705741292
0.2,30,35.0,0.5948419465441691,337.41443144882015,4.017303010714312,0.0,0.9922811816852641,0.44373090614953076
0.2,30,36.0,0.597947588620553,337.4445986168806,4.007350165494222,0.0,0.9920602569150263,0.4389321037213952
0.2,30,37.0,0.5774722418160229,337.4537020519222,3.9963550229609077,0.0,0.991839331063926,0.4432534825549219
0.2,30,38.0,0.5652032597761187,337.45104370869615,3.985243491619468,0.0,0.9916184690887102,0.44378956467759745
0.2,30,39.0,0.5805170602586567,337.46258113197547,3.9767856049917674,0.0,0.9913975926025014,0.44357472515146656
0.2,30,40.0,0.5850568246918055,337.4776594545517,3.9696359413567794,0.0,0.9911766820660344,0.44446898606862395
0.2,30,41.0,0.5685075405750818,337.4765605462312,3.961553465337253,0.0,0.9909558268213842,0.4473877413309414
0.2,30,42.0,0.5590118090350511,337.46696227556987,3.9533377462416954,0.0,0.9907350737596237,0.4496987428595346
0.2,30,43.0,0.5795381783829301,337.4766361391984,3.9480044517095774,0.0,0.9905143164975506,0.4471070027834554
0.2,30,44.0,0.5535530238438698,337.4621747310118,3.940611304471297,0.0,0.9902936881954134,0.44971142533789504
0.2,30,45.0,0.5906298004304688,337.4825190960764,3.9376725427627433,0.0,0.9900729968316756,0.44437699125763497
0.2,30,46.0,0.5774649772085515,337.4893405902338,3.9337141136645615,0.0,0.9898523170232437,0.4462400961151277
0.2,30,47.0,0.5925005847015518,337.5098257091171,3.931659046654596,0.0,0.9896315733952308,0.44358441993287573
0.2,30,48.0,0.5931983295207066,337.529743573087,3.9298813158945523,0.0,0.9894107690853821,0.44465874957960044
0.2,30,49.0,0.6026646524935262,337.55752270539386,3.9292297682385553,0.0,0.9891898606951658,0.4428378566155805
0.2,30,50.0,0.6330107622840926,337.6136334432042,3.9316786378748705,0.0,0.9889686916308879,0.4337141917814409
0.2,30,51.0,0.6124625729291882,337.6459037592032,3.9318253527424276,0.0,0.9887473935749247,0.4371667179985224
0.2,30,52.0,0.6110104954086307,337.6748165940506,3.9318120416563054,0.0,0.988525985075093,0.43893390953269795
0.2,30,53.0,0.6065043349219297,337.69760560503084,3.9313494589412117,0.0,0.9883045000193149,0.43972972183344883
0.2,30,54.0,0.6094497572588845,337.7218924740273,3.9312281393140376,0.0,0.9880829301134844,0.4372103551144767
0.2,30,55.0,0.612436933695664,337.7476421237893,3.931417790612886,0.0,0.9878612672502245,0.4408451998054737
0.2,30,56.0,0.6087611969236751,337.76825575226593,3.931220713453352,0.0,0.9876395398911072,0.4400813250302019
0.2,30,57.0,0.6163846448662876,337.79510443147154,3.931805885881192,0.0,0.9874177134721266,0.4424334761731482
0.2,30,58.0,0.6209689757098588,337.8248801406186,3.9327903889781775,0.0,0.9871957717441543,0.43942240997725024
0.2,30,59.0,0.6174001675869136,337.84933370573054,3.933318576450073,0.0,0.9869737442246124,0.4385757949764001
0.2,30,60.0,0.5908292619784593,337.8466370568347,3.9311363264264614,0.0,0.9867517816033796,0.44158789850701613
0.2,30,61.0,0.5865090234267758,337.84003310107346,3.928742459800066,0.0,0.9865299055301908,0.44186039106666986
0.2,30,62.0,0.5704254075816149,337.8189392315008,3.924982012118421,0.0,0.98630819628228,0.44479296251685424
0.2,30,63.0,0.5788971171424524,337.80690037539944,3.9224485406087055,0.0,0.9860866035561379,0.44304798505990445
0.2,30,64.0,0.5782734647179221,337.795006512873,3.9201085844790184,0.0,0.9858651264728201,0.44227955960223553
0.2,30,65.0,0.5728999936964745,337.77887764432256,3.917467616816285,0.0,0.9856437883900032,0.44244436834826634
0.2,30,66.0,0.5710436788543669,337.76201769219085,3.9149077554032767,0.0,0.9854225932428093,0.44148903737346096
0.2,30,67.0,0.5736959532819764,337.7485982681091,3.9128716674357436,0.0,0.9852015219059187,0.44305834725555937
0.2,30,68.0,0.5625197306433233,337.725825129913,3.9099236020890658,0.0,0.9849806259485869,0.4472502185956043
0.2,30,69.0,0.5989458569268831,337.73826453374215,3.9109159039707584,0.0,0.984759710836293,0.44010697175112967
0.2,30,70.0,0.5876105268204362,337.73919756670176,3.910674450351755,0.0,0.9845388401203071,0.4424439580572471
0.2,30,71.0,0.5811179396687907,337.7340041605436,3.909808124833107,0.0,0.9843180476084566,0.44294484484925745
0.2,30,72.0,0.6022260269661002,337.74910486095524,3.911140106921573,0.0,0.9840972212707686,0.44083797555631826
0.2,30,73.0,0.6033233965032337,337.7643578659125,3.9124472957728176,0.0,0.9838763602799112,0.44144502353862053
0.2,30,74.0,0.6041531857104538,337.779497251401,3.9137054374708082,0.0,0.9836554652767328,0.4436753918811821
0.2,30,75.0,0.6132494516822512,337.80258732830777,3.9157461334544816,0.0,0.9834344923618819,0.44160129447891183
0.2,30,76.0,0.6134323194269073,337.82447145702326,3.91759900591827,0.0,0.9832134482000933,0.44114533687326585
0.2,30,77.0,0.6129318826460882,337.8445515638131,3.9192146945851336,0.0,0.9829923427666688,0.43940584548145256
0.2,30,78.0,0.6198801180453432,337.87027955858264,3.9213620222365693,0.0,0.9827711448427859,0.43805403453298014
0.2,30,79.0,0.5979052502967868,337.8730553357336,3.9210949830203545,0.0,0.9825499813487272,0.4412734371531545
0.2,30,80.0,0.6056790901099349,337.88314974374674,3.9216322987462924,0.0,0.9823288118243897,0.4380701698556393
0.2,30,81.0,0.6222832175454845,337.90894988139297,3.9237757583274653,0.0,0.9821075494318244,0.432996055687388
0.2,30,82.0,0.6086832958726325,337.9198091722489,3.9243427363236547,0.0,0.9818862768203248,0.4354407301470981
0.2,30,83.0,0.5937826356588778,337.915682876642,3.9233623835208533,0.0,0.9816650768794112,0.4380192471735026
0.2,30,84.0,0.5764330975681161,337.8955619968211,3.9207460925420587,0.0,0.9814440379734283,0.4411800893923126
0.2,30,85.0,0.5815207565677774,337.8813613892671,3.9189028128520884,0.0,0.9812231272699323,0.4425013247028198
0.2,30,86.0,0.5701156803090348,337.8575052170585,3.916105196784931,0.0,0.9810023979590105,0.443506374152786
0.2,30,87.0,0.5729166620021369,337.8376417053147,3.9138702381098667,0.0,0.9807818278491609,0.4426319511814182
0.2,30,88.0,0.574476719304999,337.82040200381454,3.91201701599127,0.0,0.980561402344179,0.44380442861060776
0.2,30,89.0,0.5641550405214903,337.7947946113823,3.909318801428301,0.0,0.9803411673990149,0.4467815017749532
0.2,30,90.0,0.5545737144305092,337.76214853848916,3.9059349739270934,0.0,0.9801211615301213,0.44646012156731246
0.2,30,91.0,0.5614841236131548,337.73763116303553,3.9035839539217725,0.0,0.9799013397969051,0.4448883577458815
0.2,30,92.0,0.5622205641275793,337.71524686343577,3.9015440309884313,0.0,0.9796816903034548,0.44657435739304746
0.2,30,93.0,0.5588477990441685,337.69118074162685,3.8993728637630167,0.0,0.9794622221141015,0.4478222532991801
0.2,30,94.0,0.5802512616696253,337.6880631184646,3.8995613306899144,0.0,0.9792428201890527,0.445345937540742
0.2,30,95.0,0.5918347619651,337.6959940397329,3.900889112486743,0.0,0.9790234239193906,0.44392339323569163
0.2,30,96.0,0.5822423604524953,337.69443933039315,3.9011235481708315,0.0,0.9788040853291761,0.4452913157985924
0.2,30,97.0,0.5929115875058639,337.70300829104855,3.902401228556164,0.0,0.9785847489023376,0.4465468899855188
0.2,30,98.0,0.6047238290019055,337.7223805210758,3.904731087372182,0.0,0.9783653554098501,0.44281557709107233
0.2,30,99.0,0.6126826635684233,337.74834172680113,3.907621513904434,0.0,0.9781458687129168,0.4408910202846957
0.2,30,100.0,0.6160471779083757,337.77605252352015,3.9105564587909236,0.0,0.9779262792004091,0.4371456793834331
0.2,30,101.0,0.615180200074602,337.80124671496003,3.9131082764605005,0.0,0.9777066006783213,0.4372839546853097
0.2,30,102.0,0.6170865846701501,337.82680859444633,3.915592999005005,0.0,0.9774868311217421,0.43599428279365265
0.2,30,103.0,0.5997304970073484,337.8339414140121,3.9160911558062343,0.0,0.9772670717854193,0.4375620743172312
0.2,30,104.0,0.6167917929466403,337.85725062184844,3.9182451283644686,0.0,0.9770472338010425,0.4354166483560957
0.2,30,105.0,0.6073070874616632,337.86987310332245,3.9192330791458234,0.0,0.9768273759095597,0.43676397768742325
0.2,30,106.0,0.5962821391006287,337.87112262865145,3.919018752062158,0.0,0.9766075606253731,0.4407130244228109
0.2,30,107.0,0.6024445552313478,337.8782068246347,3.919442313627015,0.0,0.9763877558855101,0.4397737983855568
0.2,30,108.0,0.5744936722964346,337.8585487987635,3.9170280071803303,0.0,0.9761681085772164,0.4431964544505312
0.2,30,109.0,0.579505503146495,337.8446971733793,3.9153587287697666,0.0,0.975948586703563,0.4421453555905981
0.2,30,110.0,0.5930245827600649,337.84435786758274,3.9152099554400266,0.0,0.9757291160577461,0.43923137733691536
0.2,30,111.0,0.5729900848753262,337.82535050542015,3.9130727584281164,0.0,0.9755097989953508,0.44392829616802115
0.2,30,112.0,0.5758436609162465,337.8101062125489,3.911436775918501,0.0,0.9752906147686404,0.4444391461525609
0.2,30,113.0,0.5660468312502108,337.7868270519307,3.908986344675754,0.0,0.9750716072702841,0.4456623894566832
0.2,30,114.0,0.5626408755380808,337.76186923267585,3.906442811417311,0.0,0.9748527855115221,0.44788535219375825
0.2,30,115.0,0.5677595439744825,337.7430377985346,3.9046680418616107,0.0,0.9746341158191635,0.4455839131150822
0.2,30,116.0,0.5667319584221573,337.72440362078015,3.9029697654758038,0.0,0.9744155969869711,0.44425573290131304
0.2,30,117.0,0.5863962611093771,337.7250278635678,3.9034094452736854,0.0,0.9741971237389156,0.44044404350106614
0.2,30,118.0,0.5823855725600566,337.7218645558546,3.903403648557049,0.0,0.9739787167456008,0.4421057988189411
0.2,30,119.0,0.6077180891761141,337.7430097032328,3.9059316889703983,0.0,0.9737602432694579,0.4396321166688791
0.2,30,120.0,0.595244406416675,337.7508818437351,3.9069570290260556,0.0,0.9735417758130597,0.4410195797604574
0.2,30,121.0,0.5925857188099245,337.755755200421,3.9076129409754166,0.0,0.9733233307614007,0.4409696750056257
0.2,30,122.0,0.5978519991626128,337.7653514987179,3.908729233853161,0.0,0.9731048823295921,0.4405227954772759
0.2,30,123.0,0.6095481518188074,337.78566956830343,3.9109023964158727,0.0,0.9728863719733165,0.43619964576469944
0.2,30,124.0,0.6283396126473605,337.8233779292627,3.9147352156426054,0.0,0.9726677046640877,0.4348044278375811
0.2,30,125.0,0.6121083971244726,337.84271660537115,3.9165577985751496,0.0,0.972448980794519,0.4394587903121367
0.2,30,126.0,0.6373621656739529,337.88613803323494,3.920721677486455,0.0,0.9722300686280758,0.43628516083759034
0.2,30,127.0,0.6185589471823048,337.90806188815225,3.9225846827785533,0.0,0.9720110857645704,0.4353026027843797
0.2,30,128.0,0.6193826390227719,337.92948605768134,3.9243418937201966,0.0,0.9717920349443381,0.43236170466841256
0.2,30,129.0,0.6082238404179474,337.93866588626264,3.9248057464962516,0.0,0.971572983229041,0.43444863454056115
0.2,30,130.0,0.614807655065646,337.95373669526873,3.925881131606695,0.0,0.9713538983704062,0.43490514198020125
0.2,30,131.0,0.602364449457553,337.9557868375288,3.925603582260174,0.0,0.9711348516889458,0.4364993659552382
0.2,30,132.0,0.6040700762432998,337.95936015288714,3.9255246280762264,0.0,0.9709158348416236,0.4378108426735467
0.2,30,133.0,0.5901716825233906,337.9494406355959,3.9240638088928668,0.0,0.9706969216768823,0.4396187018702902
0.2,30,134.0,0.5991541004298632,337.9486627063097,3.9236487742376736,0.0,0.970478062126659,0.4414773855841567
0.2,30,135.0,0.5659210777151786,337.91695627689296,3.9199523558111866,0.0,0.9702594252759175,0.44518479712183673
0.2,30,136.0,0.5757833187484307,337.8961600443985,3.9176154997491,0.0,0.9700409512840186,0.4442807697606016
0.2,30,137.0,0.5842147922345895,337.8844359805072,3.9163578134979,0.0,0.9698225904901315,0.44163436877695417
0.2,30,138.0,0.5713610507313726,337.86153258191104,3.9139417794077493,0.0,0.9696044038024133,0.443378170402659
0.2,30,139.0,0.5624246480776133,337.83189781480854,3.910876124495328,0.0,0.9693864277348494,0.44434325673913316
0.2,30,140.0,0.5886493766120571,337.82819041678863,3.9107425735825054,0.0,0.9691685208656811,0.441935975397904
0.2,30,141.0,0.5837479550373968,337.8201083317896,3.910132369154412,0.0,0.9689507069887151,0.44309925772168923
0.2,30,142.0,0.6023833294446711,337.83019437235646,3.9114473328142836,0.0,0.9687328871535045,0.4416402544348172
0.2,30,143.0,0.5957728251724818,337.83333891738624,3.911968434717289,0.0,0.9685150991656231,0.44226359502285917
0.2,30,144.0,0.6004731555912128,337.8407929908116,3.9129069383699644,0.0,0.9682973195649809,0.43909891887700864
0.2,30,145.0,0.6036329221644046,337.8508435751395,3.9140666298110385,0.0,0.9680795342253795,0.4383371189356922
0.2,30,146.0,0.6198596437902856,337.87617374303096,3.9167318645791522,0.0,0.9678616599585299,0.4343762392573653
0.2,30,147.0,0.6197863036460984,337.89991136819896,3.9191205766212676,0.0,0.9676437054359309,0.4323536506709916
0.2,30,148.0,0.6246940815099692,337.9271108424859,3.9217588065335165,0.0,0.9674256517883829,0.4338582506732257
0.2,30,149.0,0.6135647589178835,337.9416535626455,3.9230176429654198,0.0,0.9672075680131903,0.4343936806809804
0.2,30,150.0,0.6160781110056872,337.9577961399751,3.924400672126481,0.0,0.9669894454011012,0.43560339699723816
0.2,30,151.0,0.6133644552853357,337.97030113558253,3.92537264977024,0.0,0.9667713038014181,0.436825533623204
0.2,30,152.0,0.6194794001543149,337.98808684922,3.9268579521588776,0.0,0.9665531144281131,0.4358344906459895
0.2,30,153.0,0.6136688340585782,337.99907318858266,3.9276121823966887,0.0,0.9663349143821854,0.4333797829948447
0.2,30,154.0,0.6133652574585949,338.0091023485135,3.9282598777204827,0.0,0.9661167088976625,0.43563470232647306
0.2,30,155.0,0.5882914573189674,337.99442567860626,3.926334775802611,0.0,0.9658986327069841,0.4381612214581949
0.2,30,156.0,0.6024460137621288,337.9941130974882,3.92601956482276,0.0,0.9656806074450188,0.4357910063687877
0.2,30,157.0,0.5941832480092799,337.9859092974108,3.924909913576589,0.0,0.9654626760924773,0.43664311351286156
0.2,30,158.0,0.5921671942954019,337.97628432836586,3.923710731734894,0.0,0.9652448463374128,0.4391954704243811
0.2,30,159.0,0.5866579553471631,337.9620413139216,3.922081743364386,0.0,0.9650271432533238,0.4401634750913534
0.2,30,160.0,0.5679077826045942,337.93133423472057,3.9187422655450423,0.0,0.9648096562753973,0.44246720189865
0.2,30,161.0,0.5676803032750504,337.9022629220185,3.9157173270524983,0.0,0.9645923762672161,0.4448349164813292
0.2,30,162.0,0.5751826025427009,337.88179516771163,3.913748137274466,0.0,0.9643752563064555,0.4425691926978481
0.2,30,163.0,0.5536312189422276,337.8430934789189,3.9098226973039676,0.0,0.9641583951174634,0.44471031416160395
0.2,30,164.0,0.5716516729721767,337.8229363783533,3.9080957721734846,0.0,0.9639416919124695,0.4412862078104077
0.2,30,165.0,0.5631485844419677,337.7962692581793,3.9056929576281596,0.0,0.9637251817878908,0.4426597966078629
0.2,30,166.0,0.5839996041154821,337.7903375327742,3.9056179293192637,0.0,0.9635087523872365,0.44142689396864543
0.2,30,167.0,0.5726184103644553,337.7742307559184,3.9044123594944637,0.0,0.9632924586940101,0.44337998610174156
0.2,30,168.0,0.5940217356796389,337.7790663685312,3.905468884753487,0.0,0.963076187414982,0.4407597378460945
0.2,30,169.0,0.5942410253633044,337.7838203033992,3.906440629929715,0.0,0.9628599389952173,0.44245466573980125
0.2,30,170.0,0.5998609421557447,337.7936576051344,3.9078762205223883,0.0,0.9626436859605649,0.44101010881016983
0.2,30,171.0,0.6005234768246763,337.8035409058004,3.9092330699320947,0.0,0.9624274280742102,0.44002077252892413
0.2,30,172.0,0.6300976234557089,337.84194686352,3.913410292214524,0.0,0.962211011100712,0.43613478942427353
0.2,30,173.0,0.5966875510841685,337.84525887860383,3.913824607809274,0.0,0.9619946248778762,0.4406568663402861
0.2,30,174.0,0.6121508517196065,337.86332627809645,3.915743407592498,0.0,0.9617781895894165,0.438620327853066
0.2,30,175.0,0.6073941553821005,337.8756688294045,3.9169927389638657,0.0,0.9615617362240059,0.4408650965460365
0.2,30,176.0,0.6133319898553345,337.89306960346414,3.9187096713140486,0.0,0.9613452374225023,0.4391002891116606
0.2,30,177.0,0.620375273342884,337.9163778110765,3.9209575218456183,0.0,0.9611286612173059,0.4385994729920379
0.2,30,178.0,0.6001198554147952,337.91851021510234,3.9209527976806906,0.0,0.9609121222612715,0.4399723899757149
0.2,30,179.0,0.5954897237226244,337.9160860110436,3.9204855374872034,0.0,0.9606956452092468,0.43836894018880285
0.2,30,180.0,0.5998536617754553,337.91798038281735,3.9205018643785414,0.0,0.9604792066768173,0.43933293029584186
0.2,30,181.0,0.5755291365361682,337.89688858945,3.9180840897299256,0.0,0.96026293096488,0.44167175943503617
0.2,30,182.0,0.5846790791151988,337.885554974527,3.916825504578723,0.0,0.9600467652030509,0.4388675064189437
0.2,30,183.0,0.5694432840232905,337.86083419903076,3.914170457018601,0.0,0.9598307816107887,0.44159009735700916
0.2,30,184.0,0.5942355499628412,337.8606768581606,3.9142627958560063,0.0,0.9596148474580641,0.43731369401176473
0.2,30,185.0,0.5606795623828817,337.82952550401006,3.9109902097128377,0.0,0.9593991299281327,0.44289067124705167
0.2,30,186.0,0.5622377345183004,337.8016429898625,3.908203971983671,0.0,0.9591836111562376,0.44214206261707234
0.2,30,187.0,0.5749698781462126,337.7870166990911,3.9069723586279417,0.0,0.9589682195633881,0.4419739195317758
0.2,30,188.0,0.5734587102388566,337.7718796110247,3.905714021430405,0.0,0.9587529578054446,0.44049198096833136
0.2,30,189.0,0.5855077559217905,337.7688223001589,3.905787680858113,0.0,0.9585377608146778,0.4389215640378796
0.2,30,190.0,0.5952333398294263,337.77513514522497,3.906826459074386,0.0,0.958322578172097,0.43950730459412857
0.2,30,191.0,0.5918020767468901,337.777810794945,3.907417194382562,0.0,0.9581074294465111,0.43993712992852
0.2,30,192.0,0.585451153886925,337.77434459011835,3.9073131731386157,0.0,0.9578923476596588,0.4422874722906991
0.2,30,193.0,0.5960785421544458,337.7811316174448,3.90828239686706,0.0,0.9576772776707194,0.4389417951525679
0.2,30,194.0,0.6147005833613035,337.8055491661459,3.911015933119617,0.0,0.9574621246873001,0.4348857221502344
0.2,30,195.0,0.6095889961570237,337.8234952115657,3.912962223490238,0.0,0.9572469235226736,0.43443868377706846
0.2,30,196.0,0.6049019022238202,337.83581054792296,3.9142432291401064,0.0,0.957031704482379,0.43936429585505676
0.2,30,197.0,0.6112632538252848,337.8535761274292,3.916030988379484,0.0,0.9568164382537967,0.4386743456593939
0.2,30,198.0,0.6129048009973446,337.87188339585197,3.9178023386528906,0.0,0.9566011219325788,0.4375067202900037
0.2,30,199.0,0.6144109867645147,337.8905710806264,3.9195454011254003,0.0,0.9563857534812512,0.4372683542451429
0.2,30,200.0,0.6246023396762951,337.9182392819721,3.9221315495793645,0.0,0.9561702845451729,0.4375243760584177
0.2,30,201.0,0.61763241585169,337.9373207659424,3.9237595046570175,0.0,0.9559547613767218,0.43703005366468073
0.2,30,202.0,0.602037362846386,337.94004070899626,3.9236635309712975,0.0,0.9557392721369187,0.4386972494505454
0.2,30,203.0,0.6026198808590816,337.9431588431018,3.9236355024291045,0.0,0.9555238146791472,0.43948252478673566
0.2,30,204.0,0.5863514601986203,337.93061574041735,3.921983462703627,0.0,0.9553084733223063,0.44124278567597663
0.2,30,205.0,0.5969577511948375,337.9288656413616,3.9215589080900446,0.0,0.9550931899141368,0.4405416957581544
0.2,30,206.0,0.5812887455074782,337.91245098740285,3.919610332923698,0.0,0.9548780433182199,0.44005728805681865
0.2,30,207.0,0.5942126798092213,337.90917489523554,3.9191509572793266,0.0,0.9546629628010711,0.4399701640577721
0.2,30,208.0,0.5716667554432407,337.8850667049446,3.916483386138439,0.0,0.9544480602767319,0.44234404160174895
0.2,30,209.0,0.5695999462746186,337.8605179816848,3.9138785587659184,0.0,0.95423333793332,0.4435763786992845
0.2,30,210.0,0.5817836151182306,337.84866464263973,3.912755185842384,0.0,0.9540187274945563,0.44232166908717785
0.2,30,211.0,0.5891477077260032,337.8444207812964,3.9124816828449034,0.0,0.9538041880829716,0.4427293303172379
0.2,30,212.0,0.5786757921189918,337.83064807232626,3.911188612089467,0.0,0.9535897707490346,0.44385630534164444
0.2,30,213.0,0.5832025773828514,337.82190938499946,3.910478820006716,0.0,0.9533754484388407,0.4433291778776993
0.2,30,214.0,0.5917536295932689,337.82173270840894,3.9106958221453647,0.0,0.9531611752445845,0.4371705477567505
0.2,30,215.0,0.6056228082414936,337.83485193459427,3.9122778249328323,0.0,0.9529468799434014,0.43495003386548453
0.2,30,216.0,0.5837588970434717,337.82638037842054,3.9115136543189633,0.0,0.9527326781866073,0.43815693555372043
0.2,30,217.0,0.593789798634593,337.8278666156853,3.9118297550962073,0.0,0.9525185166213846,0.43851902267893894
0.2,30,218.0,0.6272036344100309,337.8619021379579,3.9154553132724934,0.0,0.9523042209532341,0.4360549616777997
0.2,30,219.0,0.6080550410777725,337.8749727560645,3.9167998307397487,0.0,0.9520899034846579,0.4382389556713809
0.2,30,220.0,0.6166580582655755,337.8956881193597,3.918868853661592,0.0,0.9518755232656756,0.43597536133298964
0.2,30,221.0,0.6137317339601887,337.91228014521397,3.92043627283779,0.0,0.9516611024048117,0.4382279774761029
0.2,30,222.0,0.6194741026951526,337.9335418676291,3.9224196195506886,0.0,0.951446615879011,0.4366582555285041
0.2,30,223.0,0.603575723320621,337.937972278597,3.9226128103081312,0.0,0.9512321539445716,0.4391010508244154
0.2,30,224.0,0.6129043003996919,337.95121528703993,3.9237193465069793,0.0,0.9510176693604018,0.4382508638073043
0.2,30,225.0,0.6143977618213111,337.9651300576024,3.9248634686919055,0.0,0.9508031585380547,0.43733287230020257
0.2,30,226.0,0.6109984297826627,337.97487751910376,3.9255521013322894,0.0,0.9505886438385254,0.43726336978384744
0.2,30,227.0,0.6066682952779212,337.9798220043539,3.92573816862552,0.0,0.9503741510272757,0.4375924671340041
0.2,30,228.0,0.6064840774748735,337.98429103307706,3.92588702134183,0.0,0.9501596826570422,0.4397948409344316
0.2,30,229.0,0.5934244284164154,337.9759556128855,3.924714875027947,0.0,0.9499453073576255,0.44012711995660775
0.2,30,230.0,0.6043407758617894,337.9785804948078,3.924752750236303,0.0,0.9497309663621784,0.4405202598848509
0.2,30,231.0,0.574970481062343,337.95333850839376,3.921849770568671,0.0,0.949516808900972,0.4460756556239738
0.2,30,232.0,0.5635150089526917,337.91917753014206,3.9180944446365045,0.0,0.949302882486541,0.44338476195115156
0.2,30,233.0,0.5702276355658286,337.89315452342396,3.9153896692848003,0.0,0.9490891433527381,0.4422920940926734
0.2,30,234.0,0.6004364335760465,337.89698438063095,3.9159789560446403,0.0,0.9488754318842824,0.43612760866894396
0.2,30,235.0,0.5775683483503142,337.879033475406,3.914221916319163,0.0,0.948661864392339,0.4396072103890801
0.2,30,236.0,0.5761716714215157,337.86087050284056,3.912502669913079,0.0,0.9484484418897263,0.43849932259689234
0.2,30,237.0,0.5678575650668984,337.83618804403307,3.910125656758548,0.0,0.9482351990109968,0.4409347057018593
0.2,30,238.0,0.5760143728458271,337.82045080757104,3.9088044027105173,0.0,0.9480220879279421,0.4403742618794913
0.2,30,239.0,0.5977016162563927,337.82602153677715,3.909785319662394,0.0,0.9478089950688654,0.44032115000222183
0.2,30,240.0,0.5880417945233741,337.82209476625553,3.90970118182883,0.0,0.9475959710190944,0.44077400878421746
0.2,30,241.0,0.6070395027375711,337.8365666465873,3.9115253127378753,0.0,0.9473829177879548,0.4409401473100707
0.2,30,242.0,0.5899938759692399,337.833846866737,3.9114606437482737,0.0,0.9471699269398184,0.4424896161465689
0.2,30,243.0,0.617353387209709,337.8577162184922,3.914138457450669,0.0,0.9469568568824482,0.43930557313932317
